Nature mutation,Valeur fonciere,Type local,Nombre pieces principales,Surface,Latitude,Longitude
Vente,341000.0,Appartement,1,35.24,48.8949623,2.3326082
Vente,0.0,Appartement,3,52.0,48.8786615,2.391053
Vente,320700.0,Appartement,1,29.13,48.8795751,2.327233
Vente,382000.0,Appartement,2,30.91,48.8852787,2.3418655
Vente,583040.0,Appartement,3,72.27,48.8735684,2.3953481
Vente,430000.0,Appartement,2,35.04,48.8742126,2.3346253
Vente,934850.0,Appartement,3,137.68,48.8758951,2.2954072
Vente,5000.0,Appartement,3,52.0,48.8634076,2.3488477
Vente,357000.0,Appartement,2,48.03,48.8688734,2.4053874
Vente,42000.0,Appartement,1,8.0,48.8817089,2.3630812
Vente,600000.0,Appartement,4,81.72,48.8645458,2.4083238
Vente,553000.0,Appartement,3,58.27,48.8943871,2.3203389
Vente,480000.0,Appartement,3,60.0,48.892492,2.3853909
Vente,512000.0,Appartement,3,47.75,48.8872558,2.349255
Vente,587000.0,Appartement,2,50.8,48.8912309,2.3407701
Vente,120000.0,Appartement,1,14.93,48.871914,2.3851264
Vente,609000.0,Appartement,3,52.77,48.8628348,2.36368
Vente,385000.0,Appartement,2,40.15,48.8628631,2.4047319
Vente,245000.0,Appartement,2,28.0,48.8521082,2.4032588
Vente,406150.0,Appartement,2,33.11,48.8860215,2.3367831
Vente,395000.0,Appartement,3,44.18,48.8538421,2.3999786
Vente,399000.0,Appartement,3,43.87,48.8863244,2.3481745
Vente,1740000.0,Appartement,7,134.03,48.8802427,2.3161382
Vente,610000.0,Appartement,3,61.98,48.8759763,2.3834112
Vente,272800.0,Appartement,2,31.8,48.8937385,2.3622809
Vente,220000.0,Appartement,1,23.77,48.8638103,2.4009124
Vente,236000.0,Appartement,2,24.85,48.8793113,2.3663926
Vente,4000.0,Appartement,3,79.0,48.874084,2.3439889
Vente,871200.0,Appartement,4,71.27,48.877576,2.3384784
Vente,1615000.0,Appartement,5,144.42,48.8791701,2.3221684
Vente,175000.0,Appartement,1,12.56,48.8810407,2.298027
Vente,727780.0,Appartement,3,59.57,48.8782929,2.2919509
Vente,512500.0,Appartement,2,36.03,48.862509,2.3620685
Vente,1420000.0,Appartement,5,124.48,48.8766053,2.344848
Vente,250000.0,Appartement,2,26.25,48.8514565,2.3998519
Vente,267500.0,Appartement,1,31.94,48.8843965,2.3916459
Vente,962680.0,Appartement,4,90.0,48.8873711,2.3224499
Vente,302400.0,Appartement,1,23.5,48.8654863,2.3479713
Vente,495000.0,Appartement,3,47.73,48.8845473,2.3170947
Vente,667200.0,Appartement,2,49.67,48.8577984,2.364578
Vente,525000.0,Appartement,3,46.3,48.8768685,2.2917476
Vente,110000.0,Appartement,1,12.05,48.8866243,2.3816798
Vente,360000.0,Appartement,2,47.87,48.885333,2.3595471
Vente,433100.0,Appartement,1,45.23,48.8580184,2.3999964
Vente,318000.0,Appartement,2,28.87,48.8794904,2.3513139
Vente,215000.0,Appartement,2,26.55,48.8514565,2.3998519
Vente,172500.0,Appartement,1,16.52,48.8839105,2.3774817
Vente,451000.0,Appartement,1,37.55,48.882804,2.3402061
Vente,360000.0,Appartement,2,38.37,48.8802116,2.3723351
Vente,267000.0,Appartement,1,24.48,48.8807463,2.3464906
Vente,430000.0,Appartement,2,54.97,48.8680386,2.382559
Vente,220000.0,Appartement,2,23.66,48.8928836,2.319667
Vente,235400.0,Appartement,2,30.51,48.8875671,2.352459
Vente,144450.0,Appartement,2,17.81,48.8914664,2.3828882
Vente,330800.0,Appartement,2,33.29,48.8924645,2.3253338
Vente,419500.0,Appartement,2,45.05,48.8621753,2.4028048
Vente,1290000.0,Appartement,4,106.58,48.8777531,2.2901213
Vente,310000.0,Appartement,2,31.23,48.8829456,2.3370166
Vente,694070.0,Appartement,3,58.75,48.8812946,2.3449862
Vente,133500.0,Appartement,1,12.6,48.8783714,2.3574817
Vente,317308.0,Appartement,3,57.34,48.8881281,2.3982996
Vente,104530.0,Appartement,1,12.0,48.8718851,2.3115901
Vente,482840.0,Appartement,2,45.61,48.8830787,2.3655535
Vente,495000.0,Appartement,2,42.1,48.8863226,2.3198241
Vente,285700.0,Appartement,1,31.39,48.8815579,2.3652466
Vente,522000.0,Appartement,3,61.34,48.8709986,2.3955297
Vente,196400.0,Appartement,1,18.82,48.8788336,2.3513614
Vente,387450.0,Appartement,2,44.65,48.8721266,2.4062522
Vente,554750.0,Appartement,3,45.51,48.8907261,2.340633
Vente,207000.0,Appartement,2,19.07,48.8867649,2.3098298
Vente,556600.0,Appartement,3,66.99,48.883353,2.3256252
Vente,299000.0,Appartement,2,33.36,48.8867997,2.3287254
Vente,618000.0,Appartement,3,42.0,48.8619537,2.3658376
Vente,300000.0,Appartement,1,28.17,48.8864347,2.3147739
Vente,1713000.0,Appartement,5,136.17,48.879213,2.3269146
Vente,395500.0,Appartement,2,36.18,48.8945662,2.3454075
Vente,240000.0,Appartement,1,16.42,48.8606388,2.3559438
Vente,355000.0,Appartement,3,39.52,48.8920449,2.3607736
Vente,400000.0,Appartement,1,33.0,48.8711832,2.3397534
Vente,752000.0,Appartement,4,82.21,48.8755915,2.3733856
Vente,145000.0,Appartement,1,15.2,48.8835281,2.3650025
Vente,94564.0,Appartement,1,7.23,48.8710768,2.3524827
Vente,363000.0,Appartement,2,34.51,48.854423,2.4054533
Vente,300000.0,Appartement,2,44.89,48.8677888,2.3996896
Vente,428400.0,Appartement,2,42.35,48.863183,2.3981519
Vente,314800.0,Appartement,2,28.71,48.8770896,2.3444789
Vente,400000.0,Appartement,2,37.0,48.8823991,2.3465989
Vente,237000.0,Appartement,1,26.57,48.8866243,2.3816798
Vente,1005300.0,Appartement,5,110.58,48.8783612,2.3854713
Vente,415000.0,Appartement,2,39.64,48.886643,2.2915417
Vente,220000.0,Appartement,2,22.61,48.8872001,2.3539639
Vente,330000.0,Appartement,2,47.04,48.8841746,2.2921818
Vente,470000.0,Appartement,3,45.5,48.8917017,2.3422174
Vente,252000.0,Appartement,3,49.63,48.8836215,2.3448154
Vente,1160000.0,Appartement,3,83.08,48.8646686,2.3451846
Vente,395000.0,Appartement,1,28.01,48.8909738,2.3391151
Vente,532000.0,Appartement,3,43.55,48.8658774,2.4043057
Vente,242000.0,Appartement,1,41.42,48.8812018,2.3343854
Vente,333000.0,Appartement,2,39.73,48.8975185,2.3325048
Vente,230000.0,Appartement,1,21.42,48.8712244,2.372027
Vente,710000.0,Appartement,3,78.17,48.872169,2.3563128
Vente,528000.0,Appartement,2,56.38,48.8760832,2.3713063
Vente,455000.0,Appartement,3,48.57,48.8589039,2.4025952
Vente,429000.0,Appartement,2,40.14,48.8894061,2.3439862
Vente,325000.0,Appartement,2,35.77,48.8670615,2.4040399
Vente,895000.0,Appartement,3,97.05,48.8667225,2.3837379
Vente,895000.0,Appartement,2,52.0,48.8667225,2.3837379
Vente,425000.0,Appartement,2,40.2,48.8838709,2.3439831
Vente,415000.0,Appartement,1,31.98,48.8645486,2.340751
Vente,600000.0,Appartement,1,51.14,48.8763891,2.2969275
Vente,1346700.0,Appartement,4,104.34,48.8808883,2.3231296
Vente,328000.0,Appartement,1,24.13,48.8619636,2.3540234
Vente,798300.0,Appartement,3,69.03,48.872169,2.3563128
Vente,185000.0,Appartement,1,18.79,48.8938477,2.3255029
Vente,215000.0,Appartement,1,20.07,48.8923744,2.3362148
Vente,280000.0,Appartement,1,28.52,48.8719571,2.369759
Vente,578300.0,Appartement,3,36.3,48.8623631,2.365076
Vente,928775.0,Appartement,3,85.35,48.8746653,2.387361
Vente,436200.0,Appartement,2,39.25,48.8656209,2.3950969
Vente,1950000.0,Appartement,2,122.84,48.882824,2.3381476
Vente,1950000.0,Appartement,2,25.0,48.882824,2.3381476
Vente,486850.0,Appartement,2,35.92,48.876908,2.376585
Vente,643500.0,Appartement,3,59.82,48.881627,2.3723027
Vente,292000.0,Appartement,1,28.77,48.8790231,2.3853332
Vente,650000.0,Appartement,3,68.08,48.8826002,2.2879131
Vente,195000.0,Appartement,2,22.66,48.8899249,2.3514408
Vente,371429.0,Appartement,2,37.2,48.8831544,2.3809886
Vente,625000.0,Appartement,3,72.0,48.8698986,2.4074159
Vente,421000.0,Appartement,3,48.74,48.8888327,2.3567233
Vente,463000.0,Appartement,2,51.0,48.8920419,2.3747702
Vente,285000.0,Appartement,1,25.66,48.8866481,2.3776765
Vente,420000.0,Appartement,2,50.0,48.8900993,2.3798044
Vente,662000.0,Appartement,3,48.95,48.8784637,2.3428605
Vente,1801550.0,Appartement,5,147.05,48.8650284,2.33494
Vente,247000.0,Appartement,2,22.55,48.8848752,2.3409189
Vente,460000.0,Appartement,3,50.0,48.880987,2.393283
Vente,460000.0,Appartement,1,47.02,48.880987,2.393283
Vente,475000.0,Appartement,2,32.0,48.8834208,2.3156525
Vente,350000.0,Appartement,3,39.3,48.8939768,2.3620801
Vente,332500.0,Appartement,1,31.04,48.8719431,2.3607522
Vente,1497000.0,Appartement,4,113.0,48.8807669,2.3286259
Vente,1497000.0,Appartement,1,122.65,48.8807669,2.3286259
Vente,572600.0,Appartement,2,54.11,48.886301,2.3545919
Vente,451000.0,Appartement,2,29.0,48.8909201,2.3463055
Vente,451000.0,Appartement,2,25.0,48.8909201,2.3463055
Vente,600000.0,Appartement,3,63.0,48.8801653,2.3599364
Vente,600000.0,Appartement,1,6.0,48.8801653,2.3599364
Vente,230000.0,Appartement,2,18.0,48.8957324,2.3385891
Vente,887000.0,Appartement,4,70.54,48.871006,2.3627762
Vente,525000.0,Appartement,3,66.65,48.8837525,2.3606337
Vente,641400.0,Appartement,2,59.51,48.88047,2.3690318
Vente,260000.0,Appartement,2,24.48,48.8789965,2.3908934
Vente,325000.0,Appartement,1,35.15,48.8746653,2.387361
Vente,631450.0,Appartement,2,53.65,48.8906537,2.3339721
Vente,170000.0,Appartement,2,28.06,48.8875637,2.3596447
Vente,785250.0,Appartement,3,67.59,48.8943235,2.3399447
Vente,855000.0,Appartement,4,91.11,48.8631603,2.3983712
Vente,100000.0,Appartement,1,13.92,48.8901594,2.3637587
Vente,971532.0,Appartement,4,73.0,48.8817478,2.3388143
Vente,275000.0,Appartement,2,50.0,48.8974232,2.3596277
Vente,180000.0,Appartement,2,36.0,48.8853138,2.3706283
Vente,180000.0,Appartement,1,22.49,48.8853138,2.3706283
Vente,682000.0,Appartement,3,48.91,48.8543886,2.3625639
Vente,134444.44,Appartement,4,97.0,48.8764636,2.3410961
Vente,415000.0,Appartement,2,35.52,48.8789454,2.3653251
Vente,529000.0,Appartement,3,46.4,48.8709269,2.3577774
Vente,635000.0,Appartement,2,63.93,48.8827189,2.289481
Vente,459000.0,Appartement,2,54.62,48.8937159,2.3744826
Vente,341763.0,Appartement,2,33.72,48.8694783,2.4011691
Vente,370000.0,Appartement,1,23.8,48.8649817,2.3545314
Vente,295000.0,Appartement,3,25.7,48.8801375,2.3021682
Vente,175000.0,Appartement,2,20.04,48.8947175,2.3498814
Vente,235000.0,Appartement,1,20.86,48.8944289,2.3159284
Vente,395100.0,Appartement,2,45.6,48.8973407,2.3294476
Vente,235000.0,Appartement,1,18.51,48.8654863,2.3479713
Vente,148000.0,Appartement,1,12.75,48.8723817,2.3608685
Vente,315000.0,Appartement,1,35.0,48.8859887,2.2985075
Vente,615000.0,Appartement,1,37.9,48.87117,2.3043491
Vente,335000.0,Appartement,1,38.74,48.8729594,2.3976094
Vente,559400.0,Appartement,2,44.1,48.8809014,2.3356194
Vente,186000.0,Appartement,1,21.9,48.8877672,2.3825448
Vente,300000.0,Appartement,2,31.37,48.872839,2.4043586
Vente,255000.0,Appartement,1,24.46,48.8571385,2.4053748
Vente,757000.0,Appartement,4,75.56,48.8850982,2.3292917
Vente,280295.0,Appartement,2,44.49,48.8855443,2.3183683
Vente,261500.0,Appartement,2,30.0,48.8808216,2.3491443
Vente,654000.0,Appartement,4,83.72,48.8580321,2.4030752
Vente,162000.0,Appartement,1,13.1,48.8833257,2.3660794
Vente,460000.0,Appartement,2,40.6,48.8811828,2.3273164
Vente,2380000.0,Appartement,7,256.0,48.8839591,2.3034296
Vente,350000.0,Appartement,1,23.25,48.8857168,2.345121859881176
Vente,4000.0,Appartement,5,178.0,48.880939,2.3142317
Vente,109000.0,Appartement,1,9.76,48.8660463,2.3574245
Vente,188000.0,Appartement,1,23.84,48.853376,2.3981799
Vente,280000.0,Appartement,2,36.0,48.8740091,2.3958252
Vente,83125.0,Appartement,2,28.0,48.8918551,2.3338095
Vente,550805.0,Appartement,3,43.0,48.8859314,2.3399014
Vente,4000.0,Appartement,4,214.0,48.880939,2.3142317
Vente,823800.0,Appartement,3,75.56,48.8714187,2.3511729
Vente,430000.0,Appartement,2,37.45,48.8850898,2.3159552
Vente,531900.0,Appartement,1,53.4,48.8907016,2.321058
Vente,765000.0,Appartement,5,85.24,48.8811054,2.3525924
Vente,362380.0,Appartement,2,30.0,48.8883551,2.3173544
Vente,285000.0,Appartement,2,26.47,48.8498089,2.3997034
Vente,500000.0,Appartement,2,45.15,48.8785311,2.3350969
Vente,510000.0,Appartement,3,45.63,48.883225,2.3229802
Vente,35000.0,Appartement,2,31.0,48.87925,2.2923269
Vente,417500.0,Appartement,1,32.04,48.8579843,2.364585
Vente,474450.0,Appartement,2,49.21,48.8639537,2.4002494
Vente,889000.0,Appartement,4,72.38,48.8798007,2.3342461
Vente,315000.0,Appartement,2,33.9,48.8874608,2.351932
Vente,1075000.0,Appartement,2,84.02,48.8642682,2.3600898
Vente,1075000.0,Appartement,2,25.0,48.8642682,2.3600898
Vente,385000.0,Appartement,2,38.25,48.8827962,2.3715913
Vente,2689100.0,Appartement,3,140.0,48.8586085,2.3619861
Vente,1724600.0,Appartement,4,124.0,48.8783062,2.3141017
Vente,436150.0,Appartement,3,51.85,48.865851,2.3975851
Vente,340000.0,Appartement,3,51.0,48.8916461,2.3823266
Vente,315000.0,Appartement,1,24.9,48.8709107,2.3412677
Vente,239000.0,Appartement,1,26.02,48.8927248,2.3590269
Vente,184800.0,Appartement,1,21.0,48.8544264,2.3965599
Vente,200000.0,Appartement,1,15.18,48.8793401,2.3247532
Vente,402800.0,Appartement,2,49.0,48.8716496,2.3981493
Vente,224000.0,Appartement,1,22.0,48.8959819,2.338672
Vente,670000.0,Appartement,2,62.0,48.8803823,2.3314806
Vente,1352500.0,Appartement,5,107.64,48.8814788,2.324063
Vente,480000.0,Appartement,2,48.0,48.8911363,2.3286247
Vente,451250.0,Appartement,2,55.0,48.8964418,2.3381586
Vente,2050000.0,Appartement,5,165.89,48.8801375,2.3021682
Vente,370000.0,Appartement,2,36.58,48.8669005,2.4045979
Vente,330700.0,Appartement,2,29.3,48.896302,2.3223549
Vente,387500.0,Appartement,2,42.3,48.8733385,2.3786851
Vente,333333.0,Appartement,2,40.11,48.8725859,2.3753843
Vente,420000.0,Appartement,3,45.96,48.8794564,2.3886644
Vente,829175.0,Appartement,3,67.86,48.8780599,2.3022829
Vente,350000.0,Appartement,3,86.0,48.8770896,2.3444789
Vente,234000.0,Appartement,1,18.0,48.8623555,2.3401377
Vente,1130000.0,Appartement,3,86.06,48.8549572,2.3672825
Vente,640000.0,Appartement,2,46.79,48.8601407,2.3545236
Vente,323500.0,Appartement,2,38.82,48.8866144,2.3504551
Vente,310000.0,Appartement,2,33.01,48.8668908,2.3854127
Vente,186000.0,Appartement,1,20.52,48.873062,2.4008706
Vente,388000.0,Appartement,2,33.06,48.877475,2.37689
Vente,260000.0,Appartement,2,29.59,48.8903626,2.3639523
Vente,567000.0,Appartement,3,47.9,48.8832011,2.3438136
Vente,290000.0,Appartement,1,25.1,48.8812619,2.3466635
Vente,233200.0,Appartement,2,23.64,48.8724215,2.388096
Vente,233000.0,Appartement,2,24.06,48.871024,2.361319
Vente,614000.0,Appartement,4,63.78,48.84894,2.4007744
Vente,150000.0,Appartement,1,13.16,48.8719087,2.3663809
Vente,547000.0,Appartement,2,42.78,48.8623962,2.3403872
Vente,340000.0,Appartement,2,29.01,48.8543658,2.3631868
Vente,410025.0,Appartement,2,50.9,48.8661671,2.3370154
Vente,178750.0,Appartement,2,16.9,48.8852443,2.2920159
Vente,955500.0,Appartement,5,109.35,48.8858516,2.3489402
Vente,650400.0,Appartement,2,48.02,48.8567989,2.3585391
Vente,170000.0,Appartement,1,14.41,48.8745781,2.3316001
Vente,468000.0,Appartement,1,7.0,48.8730409,2.3439214
Vente,468000.0,Appartement,2,33.52,48.8730409,2.3439214
Vente,519000.0,Appartement,3,43.85,48.88547,2.3238233
Vente,573000.0,Appartement,2,39.93,48.8818417,2.3238015
Vente,786750.0,Appartement,2,59.58,48.8539788,2.3642493
Vente,420000.0,Appartement,3,41.3,48.8720929,2.3592126
Vente,1000.0,Appartement,2,31.0,48.8818262,2.3669557
Vente,240000.0,Appartement,1,28.0,48.885424,2.359152
Vente,210000.0,Appartement,1,21.05,48.879877,2.3446693
Vente,1042465.0,Appartement,4,98.06,48.8820069,2.2948973
Vente,295000.0,Appartement,1,28.57,48.8677888,2.3996896
Vente,469000.0,Appartement,3,58.83,48.8698444,2.4019648
Vente,248000.0,Appartement,1,21.04,48.8847978,2.3480094
Vente,347000.0,Appartement,2,25.9,48.8789705,2.2941557
Vente,644000.0,Appartement,4,82.05,48.8747345,2.3957248
Vente,250000.0,Appartement,1,21.03,48.8838243,2.3200498
Vente,5392750.0,Appartement,2,34.0,48.8596439,2.3474302
Vente,5392750.0,Appartement,1,24.0,48.8596439,2.3474302
Vente,5392750.0,Appartement,3,62.0,48.8596439,2.3474302
Vente,5392750.0,Appartement,4,96.0,48.8596439,2.3474302
Vente,5392750.0,Appartement,1,20.0,48.8596439,2.3474302
Vente,5392750.0,Appartement,1,34.0,48.8596439,2.3474302
Vente,5392750.0,Appartement,2,49.0,48.8596439,2.3474302
Vente,5392750.0,Appartement,4,95.0,48.8653519,2.357016
Vente,5392750.0,Appartement,2,39.0,48.8653519,2.357016
Vente,5392750.0,Appartement,1,35.0,48.8653519,2.357016
Vente,498077.0,Appartement,3,48.36,48.8808665,2.3334016
Vente,630000.0,Appartement,3,68.0,48.8745057,2.3442769
Vente,596800.0,Appartement,3,58.84,48.8833257,2.3660794
Vente,995000.0,Appartement,4,83.89,48.8701747,2.3593341
Vente,190000.0,Appartement,1,18.34,48.8783153,2.346432
Vente,1050000.0,Appartement,5,120.8,48.8770951,2.3518281
Vente,205000.0,Appartement,1,22.8,48.8974747,2.3304297
Vente,486000.0,Appartement,3,43.61,48.8847992,2.3410447
Vente,930000.0,Appartement,4,69.95,48.8849416,2.3377177
Vente,540000.0,Appartement,3,59.15,48.89483,2.3357049
Vente,458450.0,Appartement,2,51.93,48.8746653,2.387361
Vente,273950.0,Appartement,2,25.6,48.8909511,2.3206772
Vente,245000.0,Appartement,2,27.0,48.8641795,2.331553
Vente,196000.0,Appartement,1,15.05,48.8752154,2.3432974
Vente,145700.0,Appartement,1,11.02,48.8793113,2.3663926
Vente,282000.0,Appartement,2,32.09,48.8849249,2.3675734
Vente,1358600.0,Appartement,4,104.8,48.8727996,2.3180743
Vente,504000.0,Appartement,2,48.06,48.8826692,2.3233222
Vente,407000.0,Appartement,2,35.14,48.8937354,2.3507272
Vente,285000.0,Appartement,2,29.77,48.8859851,2.3362334
Vente,235306.0,Appartement,2,22.04,48.8778442,2.2935573
Vente,488350.0,Appartement,1,34.27,48.8858137,2.3154933
Vente,200000.0,Appartement,2,22.0,48.8798011,2.3314803
Vente,215000.0,Appartement,2,23.53,48.875689,2.3739114
Vente,225000.0,Appartement,2,27.06,48.8896931,2.3679
Vente,292000.0,Appartement,1,26.67,48.8884918,2.3817618
Vente,351000.0,Appartement,2,39.95,48.8838143,2.3273344
Vente,630000.0,Appartement,2,41.97,48.8612733,2.3435308
Vente,795731.0,Appartement,3,59.21,48.8892531,2.3185854
Vente,330000.0,Appartement,3,57.0,48.8886292,2.3983596
Vente,150000.0,Appartement,1,14.05,48.871515,2.3502056
Vente,1390000.0,Appartement,5,136.45,48.8687588,2.3552718
Vente,595000.0,Appartement,2,40.78,48.8882493,2.3356694
Vente,235000.0,Appartement,1,25.26,48.8899114,2.3867285
Vente,585000.0,Appartement,3,69.48,48.8865828,2.3901103
Vente,160000.0,Appartement,1,17.16,48.8937214,2.3503439
Vente,1.0,Appartement,3,5.2,48.8784188,2.3422375
Vente,300000.0,Appartement,1,28.71,48.8855396,2.3801473
Vente,212000.0,Appartement,2,32.6,48.8940623,2.372368
Vente,642000.0,Appartement,3,65.58,48.8753554,2.392152
Vente,910000.0,Appartement,3,76.05,48.8826688,2.2891181
Vente,765000.0,Appartement,4,100.21,48.8880313,2.3920435
Vente,435000.0,Appartement,2,40.11,48.8647939,2.3472238
Vente,728750.0,Appartement,3,60.28,48.8800879,2.3289402
Vente,1022482.0,Appartement,5,116.0,48.8913922,2.3499953
Vente,840000.0,Appartement,3,64.0,48.8698661,2.3669191
Vente,1690000.0,Appartement,4,130.28,48.8884495,2.3339766
Vente,327150.0,Appartement,2,29.35,48.8815813,2.3367522
Vente,470230.0,Appartement,3,47.95,48.8914801,2.3493856
Vente,246300.0,Appartement,1,21.93,48.8829508,2.3194387
Vente,300000.0,Appartement,2,30.89,48.8916509,2.3203499
Vente,705000.0,Appartement,4,75.4,48.876203,2.3927695
Vente,730000.0,Appartement,2,48.07,48.8549572,2.3672825
Vente,327600.0,Appartement,2,26.0,48.8752641,2.4041368
Vente,327600.0,Appartement,1,38.79,48.8752641,2.4041368
Vente,675000.0,Appartement,3,70.4,48.8669423,2.3993247
Vente,469000.0,Appartement,2,54.07,48.8741043,2.3934088
Vente,495850.0,Appartement,2,47.02,48.889639,2.387402
Vente,430000.0,Appartement,1,33.5,48.8763891,2.2969275
Vente,615877.0,Appartement,3,50.01,48.8892091,2.3317252
Vente,63970.0,Appartement,1,7.0,48.8786487,2.3478967
Vente,176000.0,Appartement,1,24.0,48.896718,2.3439171
Vente,258000.0,Appartement,2,26.72,48.8965081,2.3433382
Vente,161000.0,Appartement,1,17.05,48.8648938,2.3964284
Vente,255745.0,Appartement,2,30.5,48.856308,2.4088676
Vente,1500000.0,Appartement,5,140.0,48.869337,2.3625216
Vente,494040.0,Appartement,2,46.88,48.889639,2.387402
Vente,630000.0,Appartement,2,38.0,48.8515455,2.3638173
Vente,630000.0,Appartement,3,59.12,48.8834939,2.3310814
Vente,380000.0,Appartement,3,46.91,48.8921608,2.3501211
Vente,300000.0,Appartement,1,30.0,48.8841655,2.3388705
Vente,1076000.0,Appartement,5,82.0,48.881566,2.3478333
Vente,704000.0,Appartement,4,66.82,48.8889791,2.3236664
Vente,417300.0,Appartement,3,51.69,48.8545154,2.4063407
Vente,520000.0,Appartement,3,54.82,48.8689813,2.4009474
Vente,92500.0,Appartement,2,21.25,48.8706517,2.342634
Vente,346500.0,Appartement,1,19.62,48.8628112,2.3395702
Vente,147619.0,Appartement,1,21.6,48.8573626,2.3972742
Vente,288500.0,Appartement,2,23.79,48.8767021,2.3721164
Vente,315000.0,Appartement,2,48.74,48.8837849,2.3092329
Vente,822300.0,Appartement,4,56.64,48.8626233,2.3396684
Vente,473950.0,Appartement,3,54.2,48.8916597,2.375469
Vente,528350.0,Appartement,2,40.15,48.8934416,2.3201145
Vente,176000.0,Appartement,1,15.36,48.854169,2.3975531
Vente,267000.0,Appartement,1,27.28,48.8533136,2.4030619
Vente,162500.0,Appartement,1,29.0,48.8624263,2.3552795
Vente,964500.0,Appartement,3,82.7,48.8867262,2.3396387
Vente,1037000.0,Appartement,3,101.86,48.8679761,2.3590831
Vente,321000.0,Appartement,2,32.1,48.8965996,2.3225904
Vente,506250.0,Appartement,2,47.35,48.8953712,2.337228
Vente,405000.0,Appartement,2,50.52,48.8759714,2.3919699
Vente,420000.0,Appartement,3,67.0,48.8914236,2.3771793
Vente,1300000.0,Appartement,5,105.34,48.8813575,2.340629
