Adresse,location,Latitude,Longitude
27 RUE DE REMUSAT 75016 PARIS FRANCE,"27, Rue de Rémusat, Quartier d'Auteuil, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75016, France",48.8480034,2.2705979
27 RUE BARGUE 75015 PARIS FRANCE,"27, Rue Bargue, Quartier Necker, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France",48.8386052,2.3080381
29 RUE DESAIX 75015 PARIS FRANCE,"29, Rue Desaix, Quartier de Grenelle, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France",48.8519206,2.2919652
153 RUE SAINT JACQUES 75005 PARIS FRANCE,"153, Rue Saint-Jacques, Quartier du Val-de-Grâce, Paris 5e Arrondissement, Paris, Île-de-France, France métropolitaine, 75005, France",48.8464808,2.3432985
45 RUE HERICART 75015 PARIS FRANCE,"45, Rue Héricart, Quartier de Grenelle, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France",48.8489737,2.2867187
7 IMP ROYER-COLLARD 75005 PARIS FRANCE,"7, Impasse Royer-Collard, Quartier du Val-de-Grâce, Paris 5e Arrondissement, Paris, Île-de-France, France métropolitaine, 75005, France",48.8454764,2.3408233
5 RUE EDMOND ROGER 75015 PARIS FRANCE,"5, Rue Edmond Roger, Quartier de Grenelle, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France",48.8454404,2.2904198
7 RUE MERIMEE 75016 PARIS FRANCE,"7, Rue Mérimée, Quartier de la Porte-Dauphine, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75116, France",48.8686146,2.2795197
148 RUE DE LA CROIX NIVERT 75015 PARIS FRANCE,"148, Rue de la Croix Nivert, Quartier de Javel, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France",48.8411519,2.291591
125 RUE D ALESIA 75014 PARIS FRANCE,"125, Rue d'Alésia, Quartier de Plaisance, Paris 14e Arrondissement, Paris, Île-de-France, France métropolitaine, 75014, France",48.8291461,2.3227956
36 RUE ERLANGER 75016 PARIS FRANCE,"36, Rue Erlanger, Quartier d'Auteuil, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75016, France",48.8455446,2.2605088
15 RUE DE LA GAITE 75014 PARIS FRANCE,,,
12 RUE DU GENERAL GUILHEM 75011 PARIS FRANCE,"12, Rue du Général Guilhem, Quartier Saint-Ambroise, Paris 11e Arrondissement, Paris, Île-de-France, France métropolitaine, 75011, France",48.8615618,2.3799915
201 RUE DE GRENELLE 75007 PARIS FRANCE,"201, Rue de Grenelle, Quartier des Invalides, Paris 7e Arrondissement, Paris, Île-de-France, France métropolitaine, 75007, France",48.8562461,2.3027326
13 RUE BOYER BARRET 75014 PARIS FRANCE,"13, Rue Boyer-Barret, Quartier de Plaisance, Paris 14e Arrondissement, Paris, Île-de-France, France métropolitaine, 75014, France",48.8326914,2.3181844
16 RUE VOLTAIRE 75011 PARIS FRANCE,"16, Rue Voltaire, Quartier Sainte-Marguerite, Paris 11e Arrondissement, Paris, Île-de-France, France métropolitaine, 75011, France",48.8525779,2.391804
50 QUAI LOUIS BLERIOT 75016 PARIS FRANCE,"50, Quai Louis Blériot, Quartier d'Auteuil, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75016, France",48.8478738,2.2750511
48 RUE SARRETTE 75014 PARIS FRANCE,"48,50, Rue Sarrette, Quartier du Petit-Montrouge, Paris 14e Arrondissement, Paris, Île-de-France, France métropolitaine, 75014, France",48.8254378,2.3272037
19 RUE BARDINET 75014 PARIS FRANCE,"19, Rue Bardinet, Quartier de Plaisance, Paris 14e Arrondissement, Paris, Île-de-France, France métropolitaine, 75014, France",48.8300822,2.3164595
10 RUE LINNE 75005 PARIS FRANCE,"10, Rue Linné, Quartier Saint-Victor, Paris 5e Arrondissement, Paris, Île-de-France, France métropolitaine, 75005, France",48.8445246,2.3549276
4 RUE SIVEL 75014 PARIS FRANCE,"4, Rue Sivel, Quartier du Petit-Montrouge, Paris 14e Arrondissement, Paris, Île-de-France, France métropolitaine, 75014, France",48.8336333,2.3271833
3 RUE DU DESSOUS DES BERGES 75013 PARIS FRANCE,"3, Rue du Dessous des Berges, Quartier de la Gare, Paris 13e Arrondissement, Paris, Île-de-France, France métropolitaine, 75013, France",48.8242957,2.3753461
87 AV PHILIPPE AUGUSTE 75011 PARIS FRANCE,"87, Avenue Philippe Auguste, Quartier Sainte-Marguerite, Paris 11e Arrondissement, Paris, Île-de-France, France métropolitaine, 75011, France",48.85504,2.3915616
9 BD MURAT 75016 PARIS FRANCE,"9, Boulevard Murat, Quartier d'Auteuil, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75116, France",48.8471382,2.2586983
24 RUE LEDION 75014 PARIS FRANCE,"24, Rue Ledion, Quartier de Plaisance, Paris 14e Arrondissement, Paris, Île-de-France, France métropolitaine, 75014, France",48.8270237,2.3163805
114 RUE DU BAC 75007 PARIS FRANCE,"114, Rue du Bac, Quartier Saint-Thomas-d'Aquin, Paris 7e Arrondissement, Paris, Île-de-France, France métropolitaine, 75007, France",48.8527836,2.3236026
68 BD GARIBALDI 75015 PARIS FRANCE,"68, Boulevard Garibaldi, Quartier Necker, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France",48.8453305,2.3081361
6 RUE DE LA FORGE ROYALE 75011 PARIS FRANCE,"6, Rue de la Forge Royale, Quartier Sainte-Marguerite, Paris 11e Arrondissement, Paris, Île-de-France, France métropolitaine, 75011, France",48.8508268,2.3802634
121 AV PARMENTIER 75011 PARIS FRANCE,"Avenue Parmentier, Quartier Saint-Ambroise, Paris 11e Arrondissement, Paris, Île-de-France, France métropolitaine, 75011, France",48.8611455,2.3778135
219 RUE DE TOLBIAC 75013 PARIS FRANCE,"219, Rue de Tolbiac, Quartier de la Maison-Blanche, Paris 13e Arrondissement, Paris, Île-de-France, France métropolitaine, 75013, France",48.8257028,2.3461553
34 RUE DAREAU 75014 PARIS FRANCE,"34, Rue Dareau, Quartier du Parc-de-Montsouris, Paris 14e Arrondissement, Paris, Île-de-France, France métropolitaine, 75014, France",48.8307202,2.3360001
50 AV DE NEW YORK 75016 PARIS FRANCE,"50, Avenue de New York, Quartier de Chaillot, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75016, France",48.8624954,2.2934909
117 RUE SAINT MAUR 75011 PARIS FRANCE,"117, Rue Saint-Maur, Quartier Saint-Ambroise, Paris 11e Arrondissement, Paris, Île-de-France, France métropolitaine, 75011, France",48.8663019,2.3766669
43 RUE DE VARENNE 75007 PARIS FRANCE,"43, Rue de Varenne, Quartier Saint-Thomas-d'Aquin, Paris 7e Arrondissement, Paris, Île-de-France, France métropolitaine, 75007, France",48.8541975,2.3228375
45 RUE SCHEFFER 75016 PARIS FRANCE,"45, Rue Scheffer, Quartier de la Muette, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75116, France",48.8626251,2.2811812
125 AV PARMENTIER 75011 PARIS FRANCE,"Avenue Parmentier, Quartier Saint-Ambroise, Paris 11e Arrondissement, Paris, Île-de-France, France métropolitaine, 75011, France",48.8611455,2.3778135
81 BD SAINT MARCEL 75013 PARIS FRANCE,"81, Boulevard Saint-Marcel, Quartier de la Salpêtrière, Paris 13e Arrondissement, Paris, Île-de-France, France métropolitaine, 75013, France",48.8368996,2.3528221
106 RUE DE MONTREUIL 75011 PARIS FRANCE,"106, Rue de Montreuil, Quartier Sainte-Marguerite, Paris 11e Arrondissement, Paris, Île-de-France, France métropolitaine, 75011, France",48.8509989,2.3971329
46 RUE DU RANELAGH 75016 PARIS FRANCE,"46, Rue du Ranelagh, Quartier de la Muette, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75016, France",48.8545009,2.2747026
18 RUE DU PRE AUX CLERCS 75007 PARIS FRANCE,"18, Rue du Pré aux Clercs, Quartier Saint-Thomas-d'Aquin, Paris 7e Arrondissement, Paris, Île-de-France, France métropolitaine, 75007, France",48.8556456,2.3298286
160 RUE SAINT MAUR 75011 PARIS FRANCE,"160, Rue Saint-Maur, Quartier Saint-Ambroise, Paris 11e Arrondissement, Paris, Île-de-France, France métropolitaine, 75011, France",48.8696148,2.3738838
67 RUE DES MEUNIERS 75012 PARIS FRANCE,"67, Rue des Meuniers, Quartier de Picpus, Paris 12e Arrondissement, Paris, Île-de-France, France métropolitaine, 75012, France",48.8363004,2.3932587
12 RUE LEONARD DE VINCI 75016 PARIS FRANCE,,,
5 RUE SEGUIER 75006 PARIS FRANCE,"5, Rue Séguier, Quartier de la Monnaie, Paris 6e Arrondissement, Paris, Île-de-France, France métropolitaine, 75006, France",48.8540598,2.3420715
64 RUE JEAN PIERRE TIMBAUD 75011 PARIS FRANCE,"L'Alimentation Générale, 64, Rue Jean-Pierre Timbaud, Quartier de la Folie-Méricourt, Paris 11e Arrondissement, Paris, Île-de-France, France métropolitaine, 75011, France",48.8668127,2.3744164
157 AV DE MALAKOFF 75016 PARIS FRANCE,"157, Avenue de Malakoff, Quartier de la Porte-Dauphine, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75116, France",48.8763021,2.2834864
236 RUE DE CHARENTON 75012 PARIS FRANCE,"236, Rue de Charenton, Quartier de Bercy, Paris 12e Arrondissement, Paris, Île-de-France, France métropolitaine, 75012, France",48.8393746,2.3887025
8 RUE DE L ABBAYE 75006 PARIS FRANCE,"8, Rue de l'Abbaye, Quartier de Saint-Germain-des-Prés, Paris 6e Arrondissement, Paris, Île-de-France, France métropolitaine, 75006, France",48.8542378,2.3349047
111 RUE DU DESSOUS DES BERGES 75013 PARIS FRANCE,"111, Rue du Dessous des Berges, Quartier de la Gare, Paris 13e Arrondissement, Paris, Île-de-France, France métropolitaine, 75013, France",48.8293352,2.3720492
15 AV DU DOC ARNOLD NETTER 75012 PARIS FRANCE,,,
4 SQ CHARLES LAURENT 75015 PARIS FRANCE,"4 bis, Square Charles Laurent, Quartier Necker, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France",48.843647,2.302873
68 RUE JEAN DE LA FONTAINE 75016 PARIS FRANCE,"Desgranges, 68, Rue Jean de La Fontaine, Quartier d'Auteuil, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75016, France",48.8504305,2.2704038
65 RUE JEAN DE LA FONTAINE 75016 PARIS FRANCE,"65, Rue Jean de La Fontaine, Quartier d'Auteuil, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75016, France",48.8494232,2.267589
2 RUE PIERRE ET MARIE CURIE 75005 PARIS FRANCE,"2, Rue Pierre et Marie Curie, Quartier du Val-de-Grâce, Paris 5e Arrondissement, Paris, Île-de-France, France métropolitaine, 75005, France",48.8444367,2.3449749
11 RUE SAINT CHRISTOPHE 75015 PARIS FRANCE,"11, Rue Saint-Christophe, Quartier de Javel, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France",48.8442594,2.2794188
14 RUE DUVIVIER 75007 PARIS FRANCE,"14, Rue Duvivier, Quartier du Gros-Caillou, Paris 7e Arrondissement, Paris, Île-de-France, France métropolitaine, 75007, France",48.8570715,2.3068529
42 AV DE SAXE 75007 PARIS FRANCE,"Avenue de Saxe, Quartier de l'École Militaire, Paris 7e Arrondissement, Paris, Île-de-France, France métropolitaine, 75007, France",48.8501655,2.3071262
80 RUE LAURISTON 75016 PARIS FRANCE,"Le Boissière, 80, Rue Lauriston, Quartier de Chaillot, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75116, France",48.8677248,2.2882468
22 AV FOCH 75016 PARIS FRANCE,"22, Avenue Foch, Quartier de la Porte-Dauphine, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75116, France",48.8738952,2.2897718
2 AV DU COL BONNET 75016 PARIS FRANCE,,,
40 RUE DE LA MONTGN STE GENEVIEVE 75005 PARIS FRANCE,,,
45 RUE DE BABYLONE 75007 PARIS FRANCE,"45, Rue de Babylone, Quartier Saint-Thomas-d'Aquin, Paris 7e Arrondissement, Paris, Île-de-France, France métropolitaine, 75007, France",48.8516694,2.3185541
3 RUE ERNEST PSICHARI 75007 PARIS FRANCE,"3, Rue Ernest Psichari, Quartier du Gros-Caillou, Paris 7e Arrondissement, Paris, Île-de-France, France métropolitaine, 75007, France",48.8572444,2.3075667
36 RUE BLOMET 75015 PARIS FRANCE,"36, Rue Blomet, Quartier Necker, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France",48.8429207,2.306269
35 RUE CLAUDE TILLIER 75012 PARIS FRANCE,"35, Rue Claude Tillier, Quartier de Picpus, Paris 12e Arrondissement, Paris, Île-de-France, France métropolitaine, 75012, France",48.8488168,2.3888347
71 AV DE SUFFREN 75007 PARIS FRANCE,"71, Avenue de Suffren, Quartier du Gros-Caillou, Paris 7e Arrondissement, Paris, Île-de-France, France métropolitaine, 75007, France",48.8517151,2.3002724
10 RUE DES THERMOPYLES 75014 PARIS FRANCE,"10, Rue des Thermopyles, Quartier de Plaisance, Paris 14e Arrondissement, Paris, Île-de-France, France métropolitaine, 75014, France",48.8325533,2.3191662
6 VLA SAINT JACQUES 75014 PARIS FRANCE,"6, Villa Saint-Jacques, Quartier du Petit-Montrouge, Paris 14e Arrondissement, Paris, Île-de-France, France métropolitaine, 75014, France",48.8327223,2.3350776
95 RUE LAURISTON 75016 PARIS FRANCE,"95, Rue Lauriston, Quartier de Chaillot, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75116, France",48.8673434,2.2880316
77 RUE DE LILLE 75007 PARIS FRANCE,"77, Rue de Lille, Quartier Saint-Thomas-d'Aquin, Paris 7e Arrondissement, Faubourg Saint-Germain, Paris, Île-de-France, France métropolitaine, 75007, France",48.8599107,2.3248534
24 AV RAPHAEL 75016 PARIS FRANCE,"24, Avenue Raphaël, Quartier de la Muette, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75016, France",48.8587522,2.2673279
56 CRS DE VINCENNES 75012 PARIS FRANCE,"Cours de Vincennes, Quartier du Bel-Air, Paris 12e Arrondissement, Paris, Île-de-France, France métropolitaine, 75012, France",48.847706,2.4030829
23 BD SUCHET 75016 PARIS FRANCE,"23, Boulevard Suchet, Quartier de la Muette, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75016, France",48.8589454,2.2660111
10 RUE DES MARRONNIERS 75016 PARIS FRANCE,"10, Rue des Marronniers, Quartier de la Muette, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75016, France",48.854643,2.2767241
5 RUE DU JURA 75013 PARIS FRANCE,"5, Rue du Jura, Quartier de la Salpêtrière, Paris 13e Arrondissement, Paris, Île-de-France, France métropolitaine, 75013, France",48.8376522,2.3560886
52 AV D IENA 75016 PARIS FRANCE,"52, Avenue d'Iéna, Quartier de Chaillot, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75116, France",48.8673681,2.2957476
5 RUE YVART 75015 PARIS FRANCE,"5, Rue Yvart, Quartier Saint-Lambert, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France",48.8373544,2.3014159
15 RUE DESARGUES 75011 PARIS FRANCE,"15, Rue Desargues, Quartier de la Folie-Méricourt, Paris 11e Arrondissement, Paris, Île-de-France, France métropolitaine, 75011, France",48.8692734,2.3767495
47 BD GARIBALDI 75015 PARIS FRANCE,"47, Boulevard Garibaldi, Quartier Necker, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France",48.8464127,2.3074499
190 RUE DE VAUGIRARD 75015 PARIS FRANCE,"190, Rue de Vaugirard, Quartier Necker, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France",48.841787,2.3086582
8 RUE DU PERE GUERIN 75013 PARIS FRANCE,"8, Rue du Père Guérin, Quartier de la Maison-Blanche, Paris 13e Arrondissement, Paris, Île-de-France, France métropolitaine, 75013, France",48.8304168,2.3542993
8 RUE MAYET 75006 PARIS FRANCE,"8, Rue Mayet, Quartier Notre-Dame-des-Champs, Paris 6e Arrondissement, Paris, Île-de-France, France métropolitaine, 75006, France",48.8469212,2.31858
18 RUE BREGUET 75011 PARIS FRANCE,"18, Rue Bréguet, Quartier de la Roquette, Paris 11e Arrondissement, Paris, Île-de-France, France métropolitaine, 75011, France",48.8572619,2.3730852
39 RUE DE VERNEUIL 75007 PARIS FRANCE,"39, Rue de Verneuil, Quartier Saint-Thomas-d'Aquin, Paris 7e Arrondissement, Paris, Île-de-France, France métropolitaine, 75007, France",48.858306,2.3279475
9 RUE DE L AMIRAL ROUSSIN 75015 PARIS FRANCE,"9, Rue de l'Amiral Roussin, Quartier Saint-Lambert, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France",48.845528,2.299151
6 RUE NEUVE POPINCOURT 75011 PARIS FRANCE,"6, Rue Neuve Popincourt, Quartier Saint-Ambroise, Paris 11e Arrondissement, Paris, Île-de-France, France métropolitaine, 75011, France",48.8642627,2.3741502
9 PL DU GAL BEURET 75015 PARIS FRANCE,,,
15 PAS JEAN NICOT 75007 PARIS FRANCE,"Passage Jean Nicot, Quartier du Gros-Caillou, Paris 7e Arrondissement, Paris, Île-de-France, France métropolitaine, 75007, France",48.8580096,2.3081049
20 AV DE VERSAILLES 75016 PARIS FRANCE,"20, Avenue de Versailles, Quartier d'Auteuil, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75016, France",48.8504235,2.2766015
10 RUE FULTON 75013 PARIS FRANCE,"10, Rue Fulton, Quartier de la Salpêtrière, Paris 13e Arrondissement, Paris, Île-de-France, France métropolitaine, 75013, France",48.8383148,2.3712808
70 RUE DE LA TOUR 75016 PARIS FRANCE,"70, Rue de la Tour, Quartier de la Muette, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75116, France",48.8606554,2.2803917
72 RUE DE LA FOLIE MERICOURT 75011 PARIS FRANCE,"72, Rue de la Folie-Méricourt, Quartier de la Folie-Méricourt, Paris 11e Arrondissement, Paris, Île-de-France, France métropolitaine, 75011, France",48.865524,2.3707093
47 RUE D ALLERAY 75015 PARIS FRANCE,"47, Rue d'Alleray, Quartier Saint-Lambert, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France",48.8367269,2.3044181
22 RUE POLIVEAU 75005 PARIS FRANCE,"22, Rue Poliveau, Quartier du Jardin des Plantes, Paris 5e Arrondissement, Paris, Île-de-France, France métropolitaine, 75005, France",48.8403477,2.3594245
71 BD DE PICPUS 75012 PARIS FRANCE,"71, Boulevard de Picpus, Quartier du Bel-Air, Paris 12e Arrondissement, Paris, Île-de-France, France métropolitaine, 75012, France",48.8468636,2.3993258
68 RUE JEAN PIERRE TIMBAUD 75011 PARIS FRANCE,"Touller Outillage, 68, Rue Jean-Pierre Timbaud, Quartier de la Folie-Méricourt, Paris 11e Arrondissement, Paris, Île-de-France, France métropolitaine, 75011, France",48.8668902,2.3746924
11 RUE PASCAL 75005 PARIS FRANCE,"11, Rue Pascal, Quartier du Jardin des Plantes, Paris 5e Arrondissement, Paris, Île-de-France, France métropolitaine, 75005, France",48.8384019,2.3497022
4 RUE DANVILLE 75014 PARIS FRANCE,"4;6, Rue Danville, Quartier du Petit-Montrouge, Paris 14e Arrondissement, Paris, Île-de-France, France métropolitaine, 75014, France",48.8343994,2.3276126
26 RUE DES FAVORITES 75015 PARIS FRANCE,"26, Rue des Favorites, Quartier Saint-Lambert, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France",48.837528,2.3048212
11 IMP DELAUNAY 75011 PARIS FRANCE,"11, Impasse Delaunay, Quartier de la Roquette, Paris 11e Arrondissement, Paris, Île-de-France, France métropolitaine, 75011, France",48.8554531,2.3857445
175 RUE SAINT JACQUES 75005 PARIS FRANCE,"175, Rue Saint-Jacques, Quartier du Val-de-Grâce, Paris 5e Arrondissement, Paris, Île-de-France, France métropolitaine, 75005, France",48.8455943,2.342741
24 PL DE LA NATION 75012 PARIS FRANCE,"B&S Nation, 24, Place de la Nation, Quartier de Picpus, Paris 12e Arrondissement, Paris, Île-de-France, France métropolitaine, 75012, France",48.8472498,2.3962673
